UserInfoID;UserID;Country;City;PostCode;HPhone;MPhone
"                                    1143";"1144";"US";"Boston";"7419";"3247520249";"9971360960"
"                                    1145";"1146";"US";"Bismarck";"5694";"6467930599";"1115950859"
"                                    1147";"1148";"US";"Honolulu";"4285";"0762130597";"9899520617"
"                                    1149";"1150";"US";"Salt Lake City";"9359";"9460690827";"4380500529"
"                                    1151";"1152";"US";"Lincoln";"6950";"4930010545";"4990460593"
"                                    1153";"1154";"US";"Santa Fe";"6305";"0559580470";"9262300565"
"                                    1155";"1156";"US";"Springfield";"3762";"8815650990";"0479810649"
"                                    1157";"1158";"US";"Columbia";"6425";"1751670495";"5956130964"
"                                    1159";"1160";"US";"Springfield";"5133";"2528310771";"3671300216"
"                                    1161";"1162";"US";"Charleston";"4483";"9408480643";"7901210225"
"                                    1163";"1164";"US";"Cheyenne";"3903";"6065120314";"7653150218"
"                                    1165";"1166";"US";"Helena";"6033";"4302200089";"3695500054"
"                                    1167";"1168";"US";"Helena";"4924";"8111710427";"2721530781"
"                                    1169";"1170";"US";"Nashville";"7798";"0342030509";"9639810197"
"                                    1171";"1172";"US";"Des Moines";"2374";"5755480767";"1306440317"
"                                    1173";"1174";"US";"Pierre";"9030";"6675500062";"8036490905"
"                                    1175";"1176";"US";"Augusta";"8282";"0246220456";"0894680491"
"                                    1177";"1178";"US";"Oklahoma City";"4345";"8279820771";"6138000521"
"                                    1179";"1180";"US";"Saint Paul";"1787";"3739470366";"0125080562"
"                                    1181";"1182";"US";"Jefferson City";"7517";"0038330833";"0630100708"
"                                    1183";"1184";"US";"Annapolis";"1615";"1937290557";"3131010610"
"                                    1185";"1186";"US";"Lincoln";"2764";"9326940318";"2984840789"
"                                    1187";"1188";"US";"Springfield";"5278";"7771600383";"6975010130"
"                                    1189";"1190";"US";"Honolulu";"7989";"1985620792";"0298190732"
"                                    1191";"1192";"US";"Trenton";"6493";"1075080749";"7240760518"
"                                    1193";"1194";"US";"Boise";"2505";"6899920348";"6887480258"
"                                    1195";"1196";"US";"Hartford";"5334";"9174610036";"6867230930"
"                                    1197";"1198";"US";"Frankfort";"2728";"3907560543";"1563550570"
"                                    1199";"1200";"US";"Baton Rouge";"6594";"3492200183";"3029980017"
"                                    1201";"1202";"US";"Tallahassee";"2344";"0315020749";"5492580225"
"                                    1203";"1204";"US";"Dover";"1878";"7118510426";"7294870043"
"                                    1205";"1206";"US";"Denver";"6447";"0829220413";"5752670625"
"                                    1207";"1208";"US";"Providence";"2913";"8363920206";"3898780883"
"                                    1209";"1210";"US";"Denver";"2150";"5919170725";"9620190640"
"                                    1211";"1212";"US";"Austin";"4590";"5292070726";"1162730396"
"                                    1213";"1214";"US";"Harrisburg";"5175";"3772700199";"4420800861"
"                                    1215";"1216";"US";"Bismarck";"8215";"6220980677";"1092140678"
"                                    1217";"1218";"US";"Dover";"6903";"0643280665";"8100220978"
"                                    1219";"1220";"US";"Honolulu";"1494";"1196760619";"2199320696"
"                                    1221";"1222";"US";"Phoenix";"6407";"4651730168";"5449720792"
"                                    1223";"1224";"US";"Harrisburg";"7737";"9444770526";"0303210799"
"                                    1225";"1226";"US";"Lansing";"5956";"8168160278";"4981330353"
"                                    1227";"1228";"US";"Baton Rouge";"1783";"7813340987";"2801360610"
"                                    1229";"1230";"US";"Frankfort";"1489";"3558780311";"1517810726"
"                                    1231";"1232";"US";"Juneau";"3147";"5195100571";"0799090790"
"                                    1233";"1234";"US";"Topeka";"8560";"7462860962";"9342310889"
"                                    1235";"1236";"US";"Columbia";"8896";"7880760850";"4540890195"
"                                    1237";"1238";"US";"Richmond";"2263";"8604690842";"1152780257"
"                                    1239";"1240";"US";"Jackson";"4741";"0950460580";"7089110893"
"                                    1241";"1242";"US";"Saint Paul";"9622";"3935550434";"7566070338"
"                                    1243";"1244";"US";"Lansing";"4854";"0597700552";"0954760578"
"                                    1245";"1246";"US";"Sacramento";"7958";"8380780950";"2306820012"
"                                    1247";"1248";"US";"Austin";"7906";"2440730585";"3095660853"
"                                    1249";"1250";"US";"Richmond";"2726";"3026870604";"8116000947"
"                                    1251";"1252";"US";"Santa Fe";"8831";"0846560202";"2976690891"
"                                    1253";"1254";"US";"Bismarck";"1329";"6723510797";"8264260638"
"                                    1255";"1256";"US";"Denver";"7814";"4152460445";"8787420980"
"                                    1257";"1258";"US";"Pierre";"4399";"6285820703";"8784910578"
"                                    1259";"1260";"US";"Carson City";"2990";"0949970364";"6871800446"
"                                    1261";"1262";"US";"Albany";"1054";"0051520775";"6291730053"
"                                    1263";"1264";"US";"Pierre";"7384";"2276570660";"9315210448"
"                                    1265";"1266";"US";"Indianapolis";"8627";"0028140656";"6536430073"
"                                    1267";"1268";"US";"Boise";"4557";"4859740991";"4623670167"
"                                    1269";"1270";"US";"Juneau";"8370";"7325330001";"8570860930"
"                                    1271";"1272";"US";"Harrisburg";"9485";"0228650434";"6690270854"
"                                    1273";"1274";"US";"Frankfort";"6623";"6367150711";"9678940877"
"                                    1275";"1276";"US";"Bismarck";"5154";"4918390614";"6823860275"
"                                    1277";"1278";"US";"Topeka";"9968";"2279410072";"5783380449"
"                                    1279";"1280";"US";"Bismarck";"2385";"6571670988";"3944990022"
"                                    1281";"1282";"US";"Concord";"8842";"6907110312";"2731990900"
"                                    1283";"1284";"US";"Columbus";"2374";"1073130786";"8053980212"
"                                    1285";"1286";"US";"Bismarck";"1134";"8326810062";"3088860283"
"                                    1287";"1288";"US";"Salt Lake City";"1461";"5581200125";"1716300060"
"                                    1289";"1290";"US";"Charleston";"6248";"8749140228";"3665190642"
"                                    1291";"1292";"US";"Boston";"6615";"2622380765";"4820180829"
"                                    1293";"1294";"US";"Des Moines";"2140";"5946290777";"8694840847"
"                                    1295";"1296";"US";"Santa Fe";"3149";"0123220042";"7461380665"
"                                    1297";"1298";"US";"Dover";"5830";"3169560928";"3679650554"
"                                    1299";"1300";"US";"Columbia";"5154";"2414710453";"5960250809"
"                                    1301";"1302";"US";"Hartford";"4884";"2491940255";"4859470788"
"                                    1303";"1304";"US";"Madison";"4152";"7204300396";"7095990681"
"                                    1305";"1306";"US";"Jackson";"5371";"6690740204";"9441900663"
"                                    1307";"1308";"US";"Austin";"9481";"3580380586";"5493130353"
"                                    1309";"1310";"US";"Raleigh";"2787";"4555260514";"1406750727"
"                                    1311";"1312";"US";"Atlanta";"4891";"5924390613";"9125250898"
"                                    1313";"1314";"US";"Olympia";"6462";"4694500053";"7960280435"
"                                    1315";"1316";"US";"Denver";"5873";"8805340174";"8060930110"
"                                    1317";"1318";"US";"Bismarck";"4929";"2829850558";"1774110254"
"                                    1319";"1320";"US";"Richmond";"6208";"7942030456";"1306930116"
"                                    1321";"1322";"US";"Madison";"2770";"7517950796";"3743880896"
"                                    1323";"1324";"US";"Jackson";"7229";"1997680186";"6823540356"
"                                    1325";"1326";"US";"Indianapolis";"7441";"9438460622";"1522640174"
"                                    1327";"1328";"US";"Atlanta";"8324";"0482130835";"9787260446"
"                                    1329";"1330";"US";"Bismarck";"6555";"9051910460";"8643940999"
"                                    1331";"1332";"US";"Madison";"8144";"2546640489";"3865590424"
"                                    1333";"1334";"US";"Pierre";"3151";"7822650680";"9379720993"
"                                    1335";"1336";"US";"Harrisburg";"3042";"1796170872";"0799170865"
"                                    1337";"1338";"US";"Juneau";"5433";"7861720400";"4137790242"
"                                    1339";"1340";"US";"Richmond";"5239";"2064160039";"3056040388"
"                                    1341";"1342";"US";"Little Rock";"2473";"5084890188";"0724210668"
"                                    1343";"1344";"US";"Oklahoma City";"4200";"9144980217";"4723170025"
"                                    1345";"1346";"US";"Austin";"2399";"0790630178";"6055230538"
"                                    1347";"1348";"US";"Springfield";"1744";"3578780318";"5500210990"
"                                    1349";"1350";"US";"Juneau";"2546";"6813190093";"3674100597"
"                                    1351";"1352";"US";"Charleston";"8372";"9283970606";"2850530307"
"                                    1353";"1354";"US";"Annapolis";"4087";"9045690685";"1897480332"
"                                    1355";"1356";"US";"Boise";"5321";"3292200022";"7414330826"
"                                    1357";"1358";"US";"Jackson";"3629";"4488230077";"7566680862"
"                                    1359";"1360";"US";"Trenton";"2831";"1410880678";"6449160123"
"                                    1361";"1362";"US";"Augusta";"2291";"6796100522";"0578570966"
"                                    1363";"1364";"US";"Annapolis";"1149";"4818260001";"0532540768"
"                                    1365";"1366";"US";"Pierre";"9744";"5262950064";"3971210723"
"                                    1367";"1368";"US";"Raleigh";"2744";"2706020040";"8421870480"
"                                    1369";"1370";"US";"Dover";"2731";"2304070621";"4759270302"
"                                    1371";"1372";"US";"Hartford";"8249";"5854420443";"4996500654"
"                                    1373";"1374";"US";"Boston";"4561";"4404670966";"0294080362"
"                                    1375";"1376";"US";"Oklahoma City";"9629";"6235000577";"7497140777"
"                                    1377";"1378";"US";"Juneau";"2067";"1538220125";"5513500591"
"                                    1379";"1380";"US";"Atlanta";"3065";"7485770320";"4767370212"
"                                    1381";"1382";"US";"Pierre";"1547";"0079760686";"5676470873"
"                                    1383";"1384";"US";"Springfield";"8064";"1484000015";"4842460867"
"                                    1385";"1386";"US";"Boise";"3169";"4209400512";"9757270583"
"                                    1387";"1388";"US";"Phoenix";"7293";"5831520071";"5520380244"
"                                    1389";"1390";"US";"Austin";"6355";"0730690371";"9644550509"
"                                    1391";"1392";"US";"Concord";"9633";"7327520739";"3250070359"
"                                    1393";"1394";"US";"Honolulu";"5631";"2459130970";"9860050906"
"                                    1395";"1396";"US";"Atlanta";"6958";"6373980540";"5061870055"
"                                    1397";"1398";"US";"Des Moines";"8461";"4945690908";"3062100174"
"                                    1399";"1400";"US";"Little Rock";"9135";"7488570853";"8755270175"
"                                    1401";"1402";"US";"Austin";"7539";"1880390027";"6068730674"
"                                    1403";"1404";"US";"Trenton";"8747";"0590090169";"6188800135"
"                                    1405";"1406";"US";"Sacramento";"2064";"3770870682";"1675690163"
"                                    1407";"1408";"US";"Salt Lake City";"6038";"8501480495";"4787230355"
"                                    1409";"1410";"US";"Lincoln";"9487";"5211060420";"1134000363"
"                                    1411";"1412";"US";"Carson City";"8584";"5225370432";"2130870089"
"                                    1413";"1414";"US";"Charleston";"9222";"5614820569";"2152380160"
"                                    1415";"1416";"US";"Pierre";"1181";"0277110398";"8842250114"
"                                    1417";"1418";"US";"Dover";"2843";"8379730230";"7739300927"
"                                    1419";"1420";"US";"Olympia";"7463";"4030430526";"4454950817"
"                                    1421";"1422";"US";"Cheyenne";"6243";"3565750193";"0579840479"
"                                    1423";"1424";"US";"Charleston";"4732";"8970580707";"1629590146"
"                                    1425";"1426";"US";"Phoenix";"5269";"9074100250";"8152210161"
"                                    1427";"1428";"US";"Pierre";"2523";"1979990308";"3402210947"
"                                    1429";"1430";"US";"Raleigh";"5331";"5231070425";"3509040556"
"                                    1431";"1432";"US";"Sacramento";"1385";"2521550039";"8699710181"
"                                    1433";"1434";"US";"Richmond";"8483";"7931880614";"6598370327"
"                                    1435";"1436";"US";"Madison";"7381";"1964340486";"0877640514"
"                                    1437";"1438";"US";"Richmond";"3474";"5179580133";"1469410693"
"                                    1439";"1440";"US";"Tallahassee";"7822";"8636950800";"4605110790"
"                                    1441";"1442";"US";"Indianapolis";"9277";"2114070675";"3927930019"
"                                    1443";"1444";"US";"Lincoln";"2709";"4093350053";"5772050887"
"                                    1445";"1446";"US";"Sacramento";"5586";"9656010184";"5006500053"
"                                    1447";"1448";"US";"Boston";"6413";"5226220746";"9583580441"
"                                    1449";"1450";"US";"Oklahoma City";"6787";"1360910129";"4994390278"
"                                    1451";"1452";"US";"Sacramento";"6063";"7372960981";"1906660959"
"                                    1453";"1454";"US";"Trenton";"4900";"4058190697";"3202180901"
"                                    1455";"1456";"US";"Atlanta";"7170";"3429050796";"8654010804"
"                                    1457";"1458";"US";"Sacramento";"2003";"6650240390";"8366110965"
"                                    1459";"1460";"US";"Bismarck";"8962";"3924170155";"8430140567"
"                                    1461";"1462";"US";"Juneau";"1610";"2716650538";"4707240097"
"                                    1463";"1464";"US";"Salem";"3952";"3065630099";"3294710307"
"                                    1465";"1466";"US";"Columbus";"8542";"1278320216";"8640160376"
"                                    1467";"1468";"US";"Montpelier";"6219";"5754550563";"2708090181"
"                                    1469";"1470";"US";"Helena";"5758";"1296750077";"1236620840"
"                                    1471";"1472";"US";"Annapolis";"4920";"0619400343";"5604140943"
"                                    1473";"1474";"US";"Jackson";"2662";"4463260589";"1198740113"
"                                    1475";"1476";"US";"Sacramento";"9518";"3952220735";"5715180830"
"                                    1477";"1478";"US";"Pierre";"6384";"1603300188";"3627050663"
"                                    1479";"1480";"US";"Providence";"2238";"9722290322";"4934250322"
"                                    1481";"1482";"US";"Dover";"1529";"7460820836";"9448150197"
"                                    1483";"1484";"US";"Indianapolis";"9243";"0432350431";"9969580284"
"                                    1485";"1486";"US";"Jackson";"5908";"8997640496";"0367210672"
"                                    1487";"1488";"US";"Des Moines";"7031";"4122440747";"7036250983"
"                                    1489";"1490";"US";"Salt Lake City";"8730";"2152860008";"4670120444"
"                                    1491";"1492";"US";"Atlanta";"1559";"2156140581";"9870100486"
"                                    1493";"1494";"US";"Montpelier";"2779";"2157330883";"8570410042"
"                                    1495";"1496";"US";"Phoenix";"5586";"3174500310";"5738900941"
"                                    1497";"1498";"US";"Salt Lake City";"7047";"2168140503";"8255820075"
"                                    1499";"1500";"US";"Santa Fe";"8740";"7852350469";"4695670230"
"                                    1501";"1502";"US";"Phoenix";"3363";"5538200235";"7589730760"
"                                    1503";"1504";"US";"Lincoln";"7809";"9802310001";"7059310502"
"                                    1505";"1506";"US";"Phoenix";"7468";"6455740947";"6472200590"
"                                    1507";"1508";"US";"Saint Paul";"2749";"7271230176";"3907410092"
"                                    1509";"1510";"US";"Saint Paul";"9086";"4139020446";"4945750618"
"                                    1511";"1512";"US";"Saint Paul";"7925";"1004200665";"5876250311"
"                                    1513";"1514";"US";"Salem";"1453";"5410900315";"7760940883"
"                                    1515";"1516";"US";"Jackson";"2064";"2901100269";"5083130615"
"                                    1517";"1518";"US";"Denver";"5824";"0908590668";"4906610455"
"                                    1519";"1520";"US";"Olympia";"1437";"0800700821";"5115870661"
"                                    1521";"1522";"US";"Montpelier";"5455";"9513370309";"2499870613"
"                                    1523";"1524";"US";"Helena";"8761";"4177270734";"4354450733"
"                                    1525";"1526";"US";"Concord";"9548";"6575360809";"9520790652"
"                                    1527";"1528";"US";"Madison";"4325";"5744780722";"7310080051"
"                                    1529";"1530";"US";"Boise";"8683";"0338340983";"5246880819"
"                                    1531";"1532";"US";"Olympia";"1840";"4223570171";"9256260457"
"                                    1533";"1534";"US";"Concord";"6211";"2009580289";"2132200874"
"                                    1535";"1536";"US";"Honolulu";"2506";"2864620673";"8857280986"
"                                    1537";"1538";"US";"Dover";"4122";"4239750623";"9606310789"
"                                    1539";"1540";"US";"Phoenix";"4808";"9106340226";"4148790804"
"                                    1541";"1542";"US";"Madison";"1892";"3077860039";"3367860063"
"                                    1543";"1544";"US";"Salem";"2533";"0158850587";"6555690037"
"                                    1545";"1546";"US";"Des Moines";"3794";"8436200867";"5407920179"
"                                    1547";"1548";"US";"Indianapolis";"2504";"9520910287";"8112180975"
"                                    1549";"1550";"US";"Cheyenne";"3188";"7990370749";"9698090681"
"                                    1551";"1552";"US";"Albany";"3550";"9584270806";"6869100147"
"                                    1553";"1554";"US";"Albany";"2280";"9609300084";"8538270383"
"                                    1555";"1556";"US";"Augusta";"4180";"5060620414";"5373460790"
"                                    1557";"1558";"US";"Baton Rouge";"8856";"7160370375";"4499170206"
"                                    1559";"1560";"US";"Madison";"7499";"2546100161";"7495190182"
"                                    1561";"1562";"US";"Tallahassee";"5486";"4964520000";"3174610146"
"                                    1563";"1564";"US";"Carson City";"9829";"0918290536";"8166160366"
"                                    1565";"1566";"US";"Boise";"3703";"5546400883";"1488470870"
"                                    1567";"1568";"US";"Jefferson City";"4570";"7810770285";"1556340742"
"                                    1569";"1570";"US";"Little Rock";"7655";"5944600576";"6631380438"
"                                    1571";"1572";"US";"Indianapolis";"5767";"7080230883";"2142300049"
"                                    1573";"1574";"US";"Hartford";"8728";"7516870256";"0822170658"
"                                    1575";"1576";"US";"Frankfort";"5911";"2081100176";"4222850214"
"                                    1577";"1578";"US";"Columbus";"6640";"4195410128";"6559020568"
"                                    1579";"1580";"US";"Dover";"7458";"0152720676";"4306950593"
"                                    1581";"1582";"US";"Boston";"7513";"4207180741";"7615380546"
"                                    1583";"1584";"US";"Topeka";"6573";"2894070016";"1908810078"
"                                    1585";"1586";"US";"Charleston";"3415";"0284270710";"0735490552"
"                                    1587";"1588";"US";"Tallahassee";"5596";"7511010069";"3345270592"
"                                    1589";"1590";"US";"Jackson";"9868";"3359320353";"2904830997"
"                                    1591";"1592";"US";"Carson City";"4725";"4131080226";"3840350461"
"                                    1593";"1594";"US";"Pierre";"3845";"4720900735";"9370100737"
"                                    1595";"1596";"US";"Little Rock";"4433";"4050820332";"2622060161"
"                                    1597";"1598";"US";"Tallahassee";"9718";"1684050623";"7274040704"
"                                    1599";"1600";"US";"Juneau";"5098";"4010670786";"6326430948"
"                                    1601";"1602";"US";"Little Rock";"4702";"1640730852";"9909970660"
"                                    1603";"1604";"US";"Columbus";"8360";"1422340294";"5493770865"
"                                    1605";"1606";"US";"Springfield";"8248";"9725440601";"6770980582"
"                                    1607";"1608";"US";"Juneau";"6697";"5543790795";"9282150631"
"                                    1609";"1610";"US";"Annapolis";"8931";"4820770075";"4178950174"
"                                    1611";"1612";"US";"Lincoln";"1732";"9726700029";"3263090902"
"                                    1613";"1614";"US";"Juneau";"3292";"9188050106";"1528210013"
"                                    1615";"1616";"US";"Carson City";"1750";"9501500286";"5464530419"
"                                    1617";"1618";"US";"Dover";"7167";"6368020154";"8309000814"
"                                    1619";"1620";"US";"Annapolis";"2950";"1794970796";"5535940530"
"                                    1621";"1622";"US";"Lansing";"7977";"2796530228";"6715590336"
"                                    1623";"1624";"US";"Salem";"3914";"9955280291";"2080790592"
"                                    1625";"1626";"US";"Juneau";"6501";"7720310206";"4944170411"
"                                    1627";"1628";"US";"Olympia";"3792";"9899690225";"3171050752"
"                                    1629";"1630";"US";"Denver";"8613";"6687730077";"6125430596"
"                                    1631";"1632";"US";"Columbus";"6728";"2169710150";"4999160608"
"                                    1633";"1634";"US";"Boise";"7497";"3399650586";"7996930966"
"                                    1635";"1636";"US";"Pierre";"9988";"4948820758";"3661980245"
"                                    1637";"1638";"US";"Annapolis";"5834";"5195310788";"8150130528"
"                                    1639";"1640";"US";"Olympia";"7322";"3127740078";"5262170156"
"                                    1641";"1642";"US";"Montpelier";"1460";"6938160018";"9987160766"
"                                    1643";"1644";"US";"Oklahoma City";"3049";"8252240337";"8991660538"
"                                    1645";"1646";"US";"Providence";"3994";"8286900767";"4322380811"
"                                    1647";"1648";"US";"Hartford";"5362";"4538450978";"8432420466"
"                                    1649";"1650";"US";"Springfield";"5949";"9626380967";"1733540750"
"                                    1651";"1652";"US";"Salem";"3352";"5750770342";"6119440447"
"                                    1653";"1654";"US";"Madison";"2803";"1323680194";"0377810552"
"                                    1655";"1656";"US";"Saint Paul";"4263";"8247270504";"6070910859"
"                                    1657";"1658";"US";"Nashville";"3548";"1544150267";"4717440131"
"                                    1659";"1660";"US";"Des Moines";"9463";"4737660779";"9770650754"
"                                    1661";"1662";"US";"Denver";"9219";"7492520775";"9700170034"
"                                    1663";"1664";"US";"Tallahassee";"5638";"4278750375";"9997770557"
"                                    1665";"1666";"US";"Baton Rouge";"8880";"5194020997";"5779380261"
"                                    1667";"1668";"US";"Honolulu";"2716";"3042540719";"7998580134"
"                                    1669";"1670";"US";"Pierre";"6596";"2640580744";"9428970708"
"                                    1671";"1672";"US";"Springfield";"6003";"1251750936";"8855630739"
"                                    1673";"1674";"US";"Pierre";"2872";"1577060606";"4457930750"
"                                    1675";"1676";"US";"Harrisburg";"8049";"0857970988";"9889090343"
"                                    1677";"1678";"US";"Denver";"7067";"2582470109";"8929680437"
"                                    1679";"1680";"US";"Concord";"4733";"9427260977";"7335320843"
"                                    1681";"1682";"US";"Madison";"4277";"8801280288";"2731100836"
"                                    1683";"1684";"US";"Richmond";"4075";"4848410103";"6117620643"
"                                    1685";"1686";"US";"Harrisburg";"7193";"3009790159";"0856350988"
"                                    1687";"1688";"US";"Pierre";"5263";"6118590789";"7794260124"
"                                    1689";"1690";"US";"Raleigh";"8434";"3222470612";"7290300001"
"                                    1691";"1692";"US";"Oklahoma City";"6414";"4981710460";"1758730483"
"                                    1693";"1694";"US";"Providence";"8849";"1813350209";"4646830774"
"                                    1695";"1696";"US";"Lincoln";"9545";"3724130484";"4417170460"
"                                    1697";"1698";"US";"Jefferson City";"9291";"3017560394";"4346730840"
"                                    1699";"1700";"US";"Hartford";"9276";"3723110775";"1748120433"
"                                    1701";"1702";"US";"Austin";"6369";"3977720608";"2560400850"
"                                    1703";"1704";"US";"Olympia";"5751";"0182600555";"9839400407"
"                                    1705";"1706";"US";"Des Moines";"5666";"4260540824";"6830280177"
"                                    1707";"1708";"US";"Albany";"1284";"7721740774";"8727240362"
"                                    1709";"1710";"US";"Columbia";"2936";"8868360982";"8237940155"
"                                    1711";"1712";"US";"Salem";"3226";"1950770692";"4302700504"
"                                    1713";"1714";"US";"Phoenix";"9767";"9600770843";"4300990439"
"                                    1715";"1716";"US";"Oklahoma City";"1555";"2099600124";"3470240869"
"                                    1717";"1718";"US";"Juneau";"2224";"0121250743";"7624610005"
"                                    1719";"1720";"US";"Topeka";"6693";"9493750841";"7373550830"
"                                    1721";"1722";"US";"Helena";"3958";"9283870768";"5062930267"
"                                    1723";"1724";"US";"Richmond";"8033";"7143060631";"7823590963"
"                                    1725";"1726";"US";"Columbia";"2291";"8035010833";"2635000835"
"                                    1727";"1728";"US";"Topeka";"1708";"5227690524";"1973900809"
"                                    1729";"1730";"US";"Lansing";"7774";"4805120169";"1060630390"
"                                    1731";"1732";"US";"Trenton";"2063";"7546870671";"0028080997"
"                                    1733";"1734";"US";"Baton Rouge";"9718";"4345530729";"7050820196"
"                                    1735";"1736";"US";"Frankfort";"5364";"4045040394";"1154510265"
"                                    1737";"1738";"US";"Hartford";"3192";"5015280994";"5128000739"
"                                    1739";"1740";"US";"Topeka";"9222";"4140630882";"2643340844"
"                                    1741";"1742";"US";"Austin";"2002";"9623040695";"5161020993"
"                                    1743";"1744";"US";"Pierre";"2242";"6272300058";"7130680730"
